"PATIENT_ID","SEX","AGE","ETHNICITY","PRIMARY_SITE","HISTOLOGY","TMB","CANCER_TYPE","MUTATION_RATE","ic50_AKTinhibitorVIII","ic50_Avagacestat","ic50_CP724714","ic50_GenentechCpd10","ic50_GW2580","ic50_Pelitinib","ic50_Quizartinib","ic50_Ruxolitinib","ic50_WZ3105","ic50_ZSTK474"
"NCIH460_LUNG","Male",NA,"Caucasian","Lung","Carcinoma",13.2666666667,"Non-Small Cell Lung Cancer",119.6353574,57.2927449201466,108.730571376601,96.3648973567771,90.1744385009957,166.673365175593,48.1212563763575,9.87249887277117,55.6992677206323,22.4419505548824,33.6231897486032
"NCIH508_LARGE_INTESTINE","Male",55,"Caucasian","Large_Intestine","Carcinoma",10.7333333333,"Colorectal Cancer",94.03118402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCIH510_LUNG","Male",56,"Caucasian","Lung","Carcinoma",39.5,"Small Cell Lung Cancer",259.731865,16.489948278017,68.9483035585694,88.0370721324925,4.8748483681654,32.5518759543498,49.8888235142307,10.0999048195916,20.7784626346271,0.55504837881426,22.7567772014794
"NCIH513_PLEURA",NA,NA,NA,"Na","",67.2666666667,"Mesothelioma",NA,23.5468958327107,132.71128776448,51.2723181846662,211.724732632216,611.119181568413,1.85147385446522,13.6910180358286,157.20332009983,2.59777679397951,4.51128032934911
"NCIH520_LUNG","Male",NA,"Caucasian","Lung","Carcinoma",13.2,"Non-Small Cell Lung Cancer",102.7445013,0.880095372096414,48.5061211859883,82.5418964340469,6.08372394843125,305.656523718117,2.52846651899309,2.28594155830524,75.3160304552221,0.0822286086801158,0.156358942706227
"NCIH522_LUNG","Male",60,"Caucasian","Lung","Carcinoma",8.76666666667,"Non-Small Cell Lung Cancer",95.03061174,15.9961169154381,237.255590271349,178.624350476019,11.8668523910668,316.681329962765,30.5627516149133,16.9607525257252,81.3897220260376,0.312511503275991,22.1022850697524
"NCIH524_LUNG","Male",63,"Caucasian","Lung","Carcinoma",20.6333333333,"Small Cell Lung Cancer",187.2021362,11.0801808124593,80.0656561534231,72.3368730608412,3.98491905653699,138.843305681803,3.38852593705389,4.23969358947817,42.4551404646663,0.252814565923761,2.96413128607357
"NCIH526_LUNG","Male",55,"Caucasian","Lung","Carcinoma",16.6666666667,"Small Cell Lung Cancer",178.8354237,6.28984859704152,130.125842310292,66.3049795031675,9.52757284977411,77.0375526714534,4.43650542454179,6.48546163320173,57.984515455668,0.112433651023457,2.21587863547429
"NCIH596_LUNG","Male",73,"Caucasian","Lung","Carcinoma",13.7,"Non-Small Cell Lung Cancer",130.0234562,10.4950109854099,150.324005313945,75.170209334506,19.5547651809127,587.451094999842,0.925943556775381,10.1191128806284,43.4019773010255,0.918200043308754,0.981461982594509
"NCIH630_LARGE_INTESTINE",NA,NA,NA,"Na","",75.4,"Colorectal Cancer",NA,25.6350613898573,43.6688048777393,32.01565493849,14.3436738741796,208.906336333384,9.47791163184868,21.0055985539566,99.7408178595862,47.8715795730906,5.31997178623391
"NCIH64_LUNG",NA,NA,NA,"Na","",16.1,"Small Cell Lung Cancer",NA,4.51387054757967,44.2503818148105,20.395351352392,7.59590282537308,66.7660688403653,4.40687578666618,4.30938412726794,23.5895543084424,0.230636823106255,0.221428619727497
"NCIH647_LUNG","Male",56,"Caucasian","Lung","Carcinoma",11.5333333333,"Non-Small Cell Lung Cancer",113.2413473,4.55232913595566,105.09902489903,39.718020437221,2.9162804914385,195.486827766104,1.03401987771789,7.4286191979596,37.2810815152951,0.261780477125522,0.61818779022802
"NCIH650_LUNG","Male",NA,"Caucasian","Lung","Carcinoma",84.7333333333,"Non-Small Cell Lung Cancer",436.1001821,22.0021901351255,204.029787430301,142.103405452661,3.67962925065173,389.919769995268,4.63625996877503,19.6253088279361,38.6149690299627,0.717150183046763,1.45786640435195
"NCIH661_LUNG","Male",43,"Caucasian","Lung","Carcinoma",27.4666666667,"Non-Small Cell Lung Cancer",209.1259946,22.9312360320879,213.757458334262,32.459332561536,80.2470499029135,289.752757789919,2.7491396275015,12.5146630396164,85.4817583031368,0.688188153164797,6.04513611034878
"NCIH69_LUNG","Male",55,"Caucasian","Lung","Carcinoma",12.2,"Small Cell Lung Cancer",101.4376589,7.53955378077443,184.695033999962,141.781480130404,0.239355113323043,82.8165565719013,67.9033927378193,2.02434461244941,64.6110210030646,0.224973873791945,1.35320925872835
"NCIH716_LARGE_INTESTINE","Male",33,"Caucasian","Large_Intestine","Carcinoma",14.1,"Colorectal Cancer",118.5641877,2.72299124913177,45.2422325926315,164.394331154669,1.43019242763713,497.701251286807,10.6130990751556,7.51884097185507,15.2713267269823,6.80826285330072,3.25486565049767
"NCIH720_LUNG",NA,NA,NA,"Na","",10.5333333333,"Non-Small Cell Lung Cancer",NA,121.924987612894,29.1870173761529,136.839266524595,39.4017802778463,252.105588061656,81.9275237725065,13.3832510030049,31.5108836861041,8.52038902491398,64.531146582598
"NCIH727_LUNG","Female",65,"Caucasian","Lung","Carcinoid-Endocrine_Tumour",19.5666666667,"Non-Small Cell Lung Cancer",165.1770758,51.4668031089661,474.774996391564,174.168635602205,62.6048655796397,877.225424656283,1.72865906323232,42.3016460920183,292.112791516174,8.65597643749876,12.671381177077
"NCIH747_LARGE_INTESTINE","Male",69,"Caucasian","Large_Intestine","Carcinoma",6.3,"Colorectal Cancer",123.0807102,1.22400467068259,43.5770658784497,31.0814444610422,4.16451157568836,253.041118692973,0.173251497044493,14.3275606420779,92.1646821282432,0.0445070355526524,0.240804711429922
"NCIH748_LUNG",NA,NA,NA,"Na","",19.5,"Small Cell Lung Cancer",NA,10.4207811507698,161.328071040662,229.811406310784,5.97041834805227,56.8857004866762,27.4023013296428,5.94057541562399,30.3316887698376,0.0516055527938754,10.1305843328727
"NCIH810_LUNG","Male",51,"African_american","Lung","Carcinoma",23.5333333333,"Non-Small Cell Lung Cancer",172.2500773,14.1473312208431,99.073599180899,123.75428164478,4.92704294607805,169.534593933651,8.54343370349869,5.11118870269648,63.4430720087778,0.258673663039421,3.252480708164
"NCIH82_LUNG","Male",41,"Caucasian","Lung","Carcinoma",10.3333333333,"Small Cell Lung Cancer",108.504952,28.0714487195913,118.432360483427,90.4196851701829,12.7420430209599,254.425993002869,61.4347723641161,9.51903996780269,58.4555712566882,0.757243055348729,10.7065638787655
"NCIH835_LUNG",NA,NA,NA,"Na","",21.6333333333,"Non-Small Cell Lung Cancer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCIH838_LUNG","Male",59,"Caucasian","Lung","Carcinoma",17.4333333333,"Non-Small Cell Lung Cancer",111.3158979,97.3639481566371,159.724906323167,32.8529650128309,142.619750329624,110.241895343361,67.0928848263679,14.0532263096674,81.8935309041491,1.11352426597343,46.6159613161586
"NCIH841_LUNG","Male",51,"Caucasian","Lung","Carcinoma",11.3333333333,"Small Cell Lung Cancer",131.4714216,9.99190235042698,117.890119504678,76.5235854613451,16.2670729449001,121.192234524196,10.1864560530909,6.36168322274069,36.5972097074599,0.401656513354735,4.42702588142439
"NCIH847_LUNG",NA,NA,NA,"Na","",10.0333333333,"Small Cell Lung Cancer",NA,6.08728396814533,28.9134533314589,33.6587482495245,NA,88.6004556168337,0.57599229218445,2.43665451968559,14.2336801815966,0.119212698378957,14.1716997409711
"NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",62,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",8.76666666667,"Mature B-Cell Neoplasms",74.63707721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NCIN87_STOMACH","Male",NA,"African_american","Stomach","Carcinoma",9.96666666667,"Esophagogastric Cancer",111.3392806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEC8_TESTIS",NA,NA,NA,"Na","",9.96666666667,"Germ Cell Tumor",NA,27.2410765111681,81.6933007222317,82.0494406230698,10.7220674908563,76.0275671366816,23.9284708759052,8.13401783393629,41.146628836982,1.70057086902328,13.7114739923278
"NH12_AUTONOMIC_GANGLIA",NA,NA,NA,"Na","",7.63333333333,"Peripheral Nervous System",NA,6.74500344224607,195.076150945344,194.364060312663,0.667424502482303,272.500105156871,9.28200890312246,8.4184944007252,93.6810567829238,4.3461439339318,1.73100644592006
"NIHOVCAR3_OVARY","Female",60,"Caucasian","Ovary","Carcinoma",7.33333333333,"Ovarian Cancer",83.80695109,212.923937288197,213.34039741069,213.32738404336,210.896185383969,225.26962092049,94.865964941701,21.3340417250078,83.6062267523022,54.0495922437321,15.0822868656793
"NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",6.73333333333,"T-Lymphoblastic Leukemia/Lymphoma",NA,5.78884042785355,NA,NA,3.14120347882255,NA,NA,NA,0.0325994454985848,NA,0.0512030079315103
"NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",8.76666666667,"Leukemia",NA,0.50719993703575,122.198161302511,55.8559469165674,0.54750537499347,27.684397850187,0.583046695874222,0.00625176159342169,62.0608900075861,0.0251786214419524,0.080100114135198
"NMCG1_CENTRAL_NERVOUS_SYSTEM",NA,NA,"Asian","Central_Nervous_System","Glioma",7.76666666667,"Glioma",99.42966602,12.1285357189322,20.1756412895944,191.135576337989,7.89170335981348,316.293632846526,2.86468959358899,20.112167898736,104.237401035599,2.67936278644494,1.92310294747097
"NO10_CENTRAL_NERVOUS_SYSTEM",NA,NA,NA,"Na","",9.03333333333,"Glioma",NA,68.9250029699879,203.363699672422,164.637650260572,12.6502376302868,372.687400535934,15.6394880311473,21.7832211189128,90.4295414530241,0.485832191347279,11.0840928067124
"NO11_CENTRAL_NERVOUS_SYSTEM",NA,NA,NA,"Na","",9.03333333333,"Glioma",NA,29.6198871823843,230.428818201598,222.174920100432,49.5878577334271,272.985860280694,4.25174292981168,24.9301272047653,45.2558525543433,1.44009055928085,3.81169510635481
"NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",31,"Asian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",7.73333333333,"Leukemia",120.1151389,2.55758639676666,171.641843402332,119.588657492502,18.6366300201122,329.114264836233,1.25051941874568,8.5430236285228,70.5756370029758,0.109872024952353,0.822289299484071
"NOS1_BONE",NA,NA,NA,"Na","",8.66666666667,"Bone Cancer",NA,0.826316009944829,90.8796405727789,17.861168520717,0.293122695982535,154.270414366097,0.0338449661895918,0.918612407697078,93.6934234986045,0.875891547442073,0.148412458443055
"NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",43,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",8.96666666667,"Mature B-Cell Neoplasms",87.64649975,0.918491158861861,44.7279237958824,37.6970559540438,2.86082773273804,70.4983284776311,0.972227935956633,5.29715561457279,21.0533564768684,0.0801413763180777,0.0143189277220268
"NUGC3_STOMACH","Male",72,"Asian","Stomach","Carcinoma",40.1333333333,"Esophagogastric Cancer",334.9102022,92.3172486502153,129.30125605503,69.7595270566566,100.691360338387,335.813182207467,4.35369539257072,16.5715935896899,92.8701239083588,2.36841273805804,6.25583106999257
"NUGC4_STOMACH","Female",35,"Asian","Stomach","Carcinoma",13.7333333333,"Esophagogastric Cancer",175.0163689,56.6634283508779,111.086813585283,43.19237607801,52.9660424648222,55.8988607606061,3.28740006972481,14.5852974886163,65.0489458759897,4.58750819612341,21.7248333448738
"NY_BONE",NA,NA,NA,"Na","",12.1666666667,"Bone Cancer",NA,33.7437764893785,99.8842484450444,142.089480001285,75.178704048103,78.62683080282,28.8835722718842,14.9906548957089,76.168424486712,5.38821413119766,24.3159131947954
"OACM51_OESOPHAGUS",NA,NA,NA,"Na","",7.6,"Esophagogastric Cancer",NA,1.17020623206648,216.237426333714,65.981341664128,0.584958719030494,428.973437602247,13.9813458242324,0.43865809334602,63.3749707263751,0.191104859302113,0.177315969403559
"OACP4C_OESOPHAGUS",NA,NA,NA,"Na","",4.8,"Esophagogastric Cancer",NA,1.40303956358601,189.64672512649,17.5658908189554,10.6758160376396,420.100093188551,0.288125537420248,21.2675407088433,67.6834710376383,0.168364501178199,0.178043567037664
"OAW28_OVARY","Female",NA,"Caucasian","Ovary","Carcinoma",5.9,"Ovarian Cancer",83.53376636,25.171766765769,117.320909924631,153.266617060236,4.01636393681335,531.711473938478,3.37104572370486,21.8522305281586,121.473969860901,0.951740371878763,2.27040901935528
"OAW42_OVARY","Female",NA,"Caucasian","Ovary","Carcinoma",7.56666666667,"Ovarian Cancer",189.4438445,5.98920091466215,178.510960018747,86.493822914945,156.441321941214,131.080678494039,7.47273452677794,16.1243572270668,74.2189122669302,2.59152887297552,0.543340545506062
"OC314_OVARY","Female",39,"Caucasian","Ovary","Carcinoma",84.2,"Ovarian Cancer",532.8167513,17.556583363515,81.0841091101063,36.5281063043991,4.42930638693309,102.480445011299,2.05140105259172,8.51466524689404,43.4174311555676,0.654200761409335,1.47100964740964
"OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",65,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",5.86666666667,"Leukemia",102.9637208,7.09691370424908,44.1549482980239,18.1161897535219,14.4812397299222,66.97912475354,6.66908053766332,3.2189879213153,22.4811909089709,0.239132616544691,3.48726931945266
"OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",57,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",5.63333333333,"Leukemia",96.19953871,1.97710568496409,40.9313797529138,30.4272929486695,0.886272334788032,70.2612895050177,0.70349887610878,4.54960765693569,29.878435516252,0.0847654710600981,0.244352114923393
"OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Male",77,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",32.5,"Leukemia",86.42270075,0.756247935165865,92.9595079543915,92.5953569994173,1.8956674634979,25.5730995453651,1.06904315421715,0.300709679384371,17.4701375917118,0.106576952080839,0.136353568283995
"OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",27,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",6.03333333333,"Mature B-Cell Neoplasms",82.42671335,2.42788133877677,40.5980891406971,99.9785836948089,0.85482372576241,37.0660330860486,0.242669462070165,6.43224099948416,18.7334556955289,0.133529613736494,0.0674013656095395
"OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,NA,NA,"Na","",5.13333333333,"Mature B-Cell Neoplasms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,62,"Caucasian","Haematopoietic_And_Lymphoid_Tissue","Haematopoietic_Neoplasm",10.7,"Leukemia",171.0793336,0.813694736419174,33.9121378847653,18.565573897037,0.436809546172383,69.2671660813403,1.16381918744895,1.31346804274533,0.0202665000485616,0.458474777364245,0.158613318166482
"OCUBM_BREAST",NA,NA,NA,"Na","",23.1333333333,"Breast Cancer",NA,0.417241119529175,33.4538541111102,1.85809357050839,0.572567870207226,21.5421611793855,0.0647005226147615,2.4925742206418,33.2326557690811,0.114860147428187,0.560880168310817
"OCUM1_STOMACH","Female",38,"Asian","Stomach","Carcinoma",10.1,"Esophagogastric Cancer",133.8681685,220.096260855777,212.486615394091,141.964212331087,220.096260855777,261.239340360831,61.5658294557593,22.0096281323419,95.4000402154739,2.83087259051377,41.0419206815452
"OE19_OESOPHAGUS","Male",72,"Caucasian","Oesophagus","Carcinoma",10.7666666667,"Esophagogastric Cancer",153.3131471,92.2234097335152,227.944003475853,15.2125843031373,171.401712952105,414.353303503464,2.12027542988043,17.0797747442893,116.035595291859,8.36765769452621,117.212321046451
"OE21_OESOPHAGUS","Male",74,"Caucasian","Oesophagus","Carcinoma",8.93333333333,"Esophagogastric Cancer",108.4608605,92.4866213496475,202.407906421968,189.835137855979,179.507142818977,563.107189559969,37.4333867478824,20.9730441230866,133.420660793356,3.01412327450516,17.3988306510578
"OE33_OESOPHAGUS","Female",73,"Caucasian","Oesophagus","Other",7.93333333333,"Esophagogastric Cancer",99.55688748,25.4270864119145,96.6064974167973,53.4533333811101,33.263044301898,277.34937693358,25.2219841219065,11.286383509909,118.91179502546,3.08377347093789,2.26203759996883
"OMC1_CERVIX",NA,NA,NA,"Na","",16.7666666667,"Cervical Cancer",NA,12.0893391227267,169.739345731381,76.9591683472242,10.4070556083325,129.694670564982,2.10796494281994,12.8444267332258,51.5275697819208,18.8926319095441,2.88132425721525
"ONS76_CENTRAL_NERVOUS_SYSTEM","Female",2,"Asian","Central_Nervous_System","Primitive_Neuroectodermal_Tumour-Medulloblastoma",20.3,"Embryonal Tumor",222.6179875,26.1521917099809,154.050273432418,155.800135010629,7.25106967962085,311.759482157576,1.2620103937246,15.3060320142509,66.688798480821,0.11705071225671,4.72976254811722
"OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","Female",56,"Asian","Haematopoietic_And_Lymphoid_Tissue","Lymphoid_Neoplasm",15.2,"Mature B-Cell Neoplasms",149.10268,1.67407537845642,60.9923837609356,50.0858233008049,1.65927705753753,143.815611015046,1.2506957544151,6.69205498755624,12.6009851826496,1.86123454235301,0.532639736426049
"OSC19_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",10.9,"Head and Neck Cancer",NA,29.4820911695382,150.271401118357,62.6345473199412,8.60340452567426,230.690042007962,2.51496528430707,14.4330829699926,37.1928299714916,3.12453040032371,4.57519353241506
"OSC20_UPPER_AERODIGESTIVE_TRACT",NA,NA,NA,"Na","",9.93333333333,"Head and Neck Cancer",NA,39.8558820854083,156.765020580961,46.3527211951273,20.7756369558593,249.236189728754,2.98585458797739,17.8091790259815,109.126635342069,5.47214128711158,2.64957433819502
"OSRC2_KIDNEY","Male",NA,"Asian","Kidney","Carcinoma",8.76666666667,"Renal Cell Carcinoma",96.71783566,16.5941296951935,344.522017542254,186.418659154176,3.28968560690544,584.635747817871,4.6950088610686,32.8137619814727,176.067773919096,6.39242055333255,0.691821018918322
"OUMS23_LARGE_INTESTINE",NA,NA,"Asian","Large_Intestine","Carcinoma",11.3666666667,"Colorectal Cancer",137.2592429,15.5228479522719,137.434302098165,101.154899459124,7.64442787434109,114.431569723788,8.1621368208865,14.5550061538904,74.6481693069529,0.618279907071298,1.5914061556087
"OV17R_OVARY",NA,NA,NA,"Na","",5.93333333333,"Ovarian Cancer",NA,22.6993434236326,368.064060328901,19.971574747954,4.78360764844429,460.744196176173,15.0622407577647,22.5809809253743,178.141646376825,47.5907778585766,0.937542677037819
"OV56_OVARY","Female",46,"Caucasian","Ovary","Carcinoma",5.86666666667,"Ovarian Cancer",85.71718592,10.8935187250248,117.501958320174,113.959258165013,3.38633765618938,203.452182125318,39.223693883412,13.6765679517699,66.5250787081854,7.8633914848526,1.96982951815979
"OV7_OVARY","Female",78,"Caucasian","Ovary","Carcinoma",5.96666666667,"Ovarian Cancer",154.7010879,32.5612848060142,314.78063518782,143.610388885991,1.85097217303156,408.620560295361,20.6734237792778,8.61015223958062,196.553763601403,5.27114707416288,0.93155131676155
"OV90_OVARY","Female",64,"Caucasian","Ovary","Carcinoma",6.6,"Ovarian Cancer",93.71418335,1.79055924780814,243.127743833618,115.880095844254,20.0641371489337,283.156571262939,45.0441896430814,3.83550458566052,119.305806579213,1.14355862362399,5.01640729902905
"OVCA420_OVARY",NA,NA,NA,"Na","",8.86666666667,"Ovarian Cancer",NA,189.523873856718,328.558860014331,145.544080573981,327.11932088114,560.698316147746,29.9462168183437,30.867689821517,156.368593637152,56.1476596502676,16.0630403089342
"OVCA433_OVARY",NA,NA,NA,"Na","",5.83333333333,"Ovarian Cancer",NA,22.6690373497837,180.301418928852,101.791031396039,98.7098757804729,221.55658065437,24.7342024407069,16.3044976630592,92.2117903159275,2.69919883176067,3.95198901390729
